POS Txn,Dept,ID,Sales U
16120100160162000000,PEGABLES,50,1
16120100160024000000,NEWBORN APPAREL,51,2
16120100160031000000,NEWBORN APPAREL,51,1
16120100160031000000,NEWBORN APPAREL,51,1
16120100160033000000,NEWBORN APPAREL,51,2
16120100160033000000,NEWBORN APPAREL,51,3
16120100160033000000,NEWBORN APPAREL,51,1
16120100160033000000,NEWBORN APPAREL,51,3
16120100160034000000,NEWBORN APPAREL,51,6
16120100160034000000,NEWBORN APPAREL,51,1
16120100160034000000,NEWBORN APPAREL,51,2
16120100160034000000,NEWBORN APPAREL,51,1
16120100160035000000,NEWBORN APPAREL,51,5
16120100160036000000,NEWBORN APPAREL,51,5
16120100160037000000,NEWBORN APPAREL,51,1
16120100160038000000,NEWBORN APPAREL,51,5
16120100160038000000,NEWBORN APPAREL,51,1
16120100160038000000,NEWBORN APPAREL,51,1
16120100160162000000,NEWBORN APPAREL,51,2
16120100160023000000,INFANT APPAREL,52,1
16120100160023000000,INFANT APPAREL,52,1
16120100160031000000,INFANT APPAREL,52,2
16120100160032000000,INFANT APPAREL,52,2
16120100160032000000,INFANT APPAREL,52,5
16120100160033000000,INFANT APPAREL,52,1
16120100160034000000,INFANT APPAREL,52,4
16120100160034000000,INFANT APPAREL,52,1
16120100160034000000,INFANT APPAREL,52,1
16120100160037000000,INFANT APPAREL,52,1
16120100160037000000,INFANT APPAREL,52,1
16120100160038000000,INFANT APPAREL,52,1
16120100160038000000,INFANT APPAREL,52,1
16120100160038000000,INFANT APPAREL,52,4
16120100160038000000,INFANT APPAREL,52,4
16120100160078000000,INFANT APPAREL,52,2
16120100160079000000,INFANT APPAREL,52,-1
16120100160031000000,TODDLER GIRL APPAREL,53,1
16120100160033000000,TODDLER GIRL APPAREL,53,1
16120100160033000000,TODDLER GIRL APPAREL,53,1
16120100160034000000,TODDLER GIRL APPAREL,53,1
16120100160034000000,TODDLER GIRL APPAREL,53,2
16120100160035000000,TODDLER GIRL APPAREL,53,1
16120100160036000000,TODDLER GIRL APPAREL,53,1
16120100160036000000,TODDLER GIRL APPAREL,53,2
16120100160037000000,TODDLER GIRL APPAREL,53,1
16120100160038000000,TODDLER GIRL APPAREL,53,1
16120100160038000000,TODDLER GIRL APPAREL,53,3
16120100160038000000,TODDLER GIRL APPAREL,53,1
16120100160038000000,TODDLER GIRL APPAREL,53,2
16120100160078000000,TODDLER GIRL APPAREL,53,-2
16120100160162000000,TODDLER GIRL APPAREL,53,1
16120100160031000000,TODDLER BOY APPAREL,54,2
16120100160034000000,TODDLER BOY APPAREL,54,1
16120100160035000000,TODDLER BOY APPAREL,54,1
16120100160078000000,TODDLER BOY APPAREL,54,0
16120100160162000000,TODDLER BOY APPAREL,54,1
16120100160033000000,GIRLS 4-6X CLOTHING,55,1
16120100160034000000,GIRLS 4-6X CLOTHING,55,1
16120100160034000000,GIRLS 4-6X CLOTHING,55,1
16120100160035000000,GIRLS 4-6X CLOTHING,55,1
16120100160036000000,GIRLS 4-6X CLOTHING,55,2
16120100160077000000,GIRLS 4-6X CLOTHING,55,-1
16120100160078000000,GIRLS 4-6X CLOTHING,55,2
16120100160032000000,JUVENILLE FURNITURE,56,1
16120100160034000000,JUVENILLE FURNITURE,56,1
16120100160162000000,JUVENILLE FURNITURE,56,1
16120100160024000000,GIRLS 7-16 CLOTHING,57,2
16120100160024000000,GIRLS 7-16 CLOTHING,57,1
16120100160031000000,GIRLS 7-16 CLOTHING,57,2
16120100160034000000,GIRLS 7-16 CLOTHING,57,1
16120100160035000000,GIRLS 7-16 CLOTHING,57,3
16120100160036000000,GIRLS 7-16 CLOTHING,57,1
16120100160036000000,GIRLS 7-16 CLOTHING,57,2
16120100160037000000,GIRLS 7-16 CLOTHING,57,1
16120100160038000000,GIRLS 7-16 CLOTHING,57,12
16120100160078000000,GIRLS 7-16 CLOTHING,57,0
16120100160078000000,GIRLS 7-16 CLOTHING,57,0
16120100160079000000,GIRLS 7-16 CLOTHING,57,2
16120100160023000000,GIRLS ACCESSORIES,58,1
16120100160023000000,GIRLS ACCESSORIES,58,2
16120100160023000000,GIRLS ACCESSORIES,58,1
16120100160023000000,GIRLS ACCESSORIES,58,4
16120100160031000000,GIRLS ACCESSORIES,58,2
16120100160033000000,GIRLS ACCESSORIES,58,2
16120100160033000000,GIRLS ACCESSORIES,58,1
16120100160035000000,GIRLS ACCESSORIES,58,1
16120100160035000000,GIRLS ACCESSORIES,58,8
16120100160036000000,GIRLS ACCESSORIES,58,1
16120100160038000000,GIRLS ACCESSORIES,58,1
16120100160078000000,GIRLS ACCESSORIES,58,1
16120100160079000000,GIRLS ACCESSORIES,58,2
16120100160162000000,GIRLS ACCESSORIES,58,4
16120100160033000000,BOYS 4-7 CLOTHING,59,1
16120100160034000000,BOYS 4-7 CLOTHING,59,2
16120100160037000000,BOYS 4-7 CLOTHING,59,1
16120100160038000000,BOYS 4-7 CLOTHING,59,1
16120100160078000000,BOYS 4-7 CLOTHING,59,2
16120100160162000000,BOYS 4-7 CLOTHING,59,3
16120100160031000000,BOYS ACCESSORIES,60,1
16120100160031000000,BOYS ACCESSORIES,60,2
16120100160033000000,BOYS ACCESSORIES,60,1
16120100160034000000,BOYS ACCESSORIES,60,2
16120100160034000000,BOYS ACCESSORIES,60,8
16120100160034000000,BOYS ACCESSORIES,60,1
16120100160035000000,BOYS ACCESSORIES,60,3
16120100160036000000,BOYS ACCESSORIES,60,2
16120100160038000000,BOYS ACCESSORIES,60,1
16120100160038000000,BOYS ACCESSORIES,60,1
16120100160077000000,BOYS ACCESSORIES,60,1
16120100160079000000,BOYS ACCESSORIES,60,0
16120100160101000000,BOYS ACCESSORIES,60,2
16120100160162000000,BOYS ACCESSORIES,60,1
16120100160162000000,BOYS ACCESSORIES,60,3
16120100160022000000,BOYS 8-20 CLOTHING,61,1
16120100160023000000,BOYS 8-20 CLOTHING,61,2
16120100160031000000,BOYS 8-20 CLOTHING,61,1
16120100160031000000,BOYS 8-20 CLOTHING,61,4
16120100160031000000,BOYS 8-20 CLOTHING,61,4
16120100160032000000,BOYS 8-20 CLOTHING,61,1
16120100160033000000,BOYS 8-20 CLOTHING,61,1
16120100160036000000,BOYS 8-20 CLOTHING,61,1
16120100160037000000,BOYS 8-20 CLOTHING,61,1
16120100160038000000,BOYS 8-20 CLOTHING,61,4
16120100160077000000,BOYS 8-20 CLOTHING,61,0
16120100160079000000,BOYS 8-20 CLOTHING,61,-1
16120100160031000000,CHILDRENS FOOTWEAR,63,2
16120100160032000000,CHILDRENS FOOTWEAR,63,1
16120100160032000000,CHILDRENS FOOTWEAR,63,1
16120100160033000000,CHILDRENS FOOTWEAR,63,1
16120100160033000000,CHILDRENS FOOTWEAR,63,1
16120100160033000000,CHILDRENS FOOTWEAR,63,1
16120100160034000000,CHILDRENS FOOTWEAR,63,1
16120100160034000000,CHILDRENS FOOTWEAR,63,1
16120100160035000000,CHILDRENS FOOTWEAR,63,1
16120100160036000000,CHILDRENS FOOTWEAR,63,1
16120100160038000000,CHILDRENS FOOTWEAR,63,1
16120100160038000000,CHILDRENS FOOTWEAR,63,1
16120100160038000000,CHILDRENS FOOTWEAR,63,1
16120100160038000000,CHILDRENS FOOTWEAR,63,1
16120100160038000000,CHILDRENS FOOTWEAR,63,2
16120100160038000000,CHILDRENS FOOTWEAR,63,2
16120100160038000000,CHILDRENS FOOTWEAR,63,1
16120100160078000000,CHILDRENS FOOTWEAR,63,-1
16120100160078000000,CHILDRENS FOOTWEAR,63,-1
16120100160078000000,CHILDRENS FOOTWEAR,63,-1
16120100160078000000,CHILDRENS FOOTWEAR,63,-1
16120100160078000000,CHILDRENS FOOTWEAR,63,1
16120100160079000000,CHILDRENS FOOTWEAR,63,0
16120100160162000000,CHILDRENS FOOTWEAR,63,1
16120100160162000000,CHILDRENS FOOTWEAR,63,1
16120100160024000000,NAVY PRIDE HARDLINES,64,1
16120100160033000000,NAVY PRIDE HARDLINES,64,1
16120100160034000000,NAVY PRIDE HARDLINES,64,1
16120100160035000000,NAVY PRIDE HARDLINES,64,1
16120100160035000000,NAVY PRIDE HARDLINES,64,2
16120100160036000000,NAVY PRIDE HARDLINES,64,2
16120100160036000000,NAVY PRIDE HARDLINES,64,1
16120100160037000000,NAVY PRIDE HARDLINES,64,1
16120100160037000000,NAVY PRIDE HARDLINES,64,3
16120100160037000000,NAVY PRIDE HARDLINES,64,2
16120100160038000000,NAVY PRIDE HARDLINES,64,1
16120100160132000000,NAVY PRIDE HARDLINES,64,1
16120100160023000000,NAVY PRIDE SOFTLINES,65,1
16120100160023000000,NAVY PRIDE SOFTLINES,65,1
16120100160033000000,NAVY PRIDE SOFTLINES,65,1
16120100160033000000,NAVY PRIDE SOFTLINES,65,1
16120100160034000000,NAVY PRIDE SOFTLINES,65,2
16120100160036000000,NAVY PRIDE SOFTLINES,65,1
16120100160037000000,NAVY PRIDE SOFTLINES,65,1
16120100160037000000,NAVY PRIDE SOFTLINES,65,1
16120100160021000000,SCHOOL/OFFIC SUPP,70,1
16120100160022000000,SCHOOL/OFFIC SUPP,70,2
16120100160022000000,SCHOOL/OFFIC SUPP,70,3
16120100160023000000,SCHOOL/OFFIC SUPP,70,2
16120100160023000000,SCHOOL/OFFIC SUPP,70,2
16120100160031000000,SCHOOL/OFFIC SUPP,70,4
16120100160031000000,SCHOOL/OFFIC SUPP,70,2
16120100160031000000,SCHOOL/OFFIC SUPP,70,1
16120100160031000000,SCHOOL/OFFIC SUPP,70,1
16120100160032000000,SCHOOL/OFFIC SUPP,70,1
16120100160032000000,SCHOOL/OFFIC SUPP,70,1
16120100160033000000,SCHOOL/OFFIC SUPP,70,2
16120100160033000000,SCHOOL/OFFIC SUPP,70,1
16120100160033000000,SCHOOL/OFFIC SUPP,70,3
16120100160033000000,SCHOOL/OFFIC SUPP,70,8
16120100160033000000,SCHOOL/OFFIC SUPP,70,1
16120100160033000000,SCHOOL/OFFIC SUPP,70,4
16120100160035000000,SCHOOL/OFFIC SUPP,70,3
16120100160035000000,SCHOOL/OFFIC SUPP,70,9
16120100160035000000,SCHOOL/OFFIC SUPP,70,1
16120100160035000000,SCHOOL/OFFIC SUPP,70,2
16120100160035000000,SCHOOL/OFFIC SUPP,70,1
16120100160035000000,SCHOOL/OFFIC SUPP,70,4
16120100160035000000,SCHOOL/OFFIC SUPP,70,7
16120100160035000000,SCHOOL/OFFIC SUPP,70,2
16120100160035000000,SCHOOL/OFFIC SUPP,70,1
16120100160036000000,SCHOOL/OFFIC SUPP,70,4
16120100160036000000,SCHOOL/OFFIC SUPP,70,3
16120100160036000000,SCHOOL/OFFIC SUPP,70,2
16120100160036000000,SCHOOL/OFFIC SUPP,70,1
16120100160036000000,SCHOOL/OFFIC SUPP,70,5
16120100160036000000,SCHOOL/OFFIC SUPP,70,1
16120100160037000000,SCHOOL/OFFIC SUPP,70,3
16120100160037000000,SCHOOL/OFFIC SUPP,70,15
16120100160037000000,SCHOOL/OFFIC SUPP,70,2
16120100160037000000,SCHOOL/OFFIC SUPP,70,1
16120100160038000000,SCHOOL/OFFIC SUPP,70,1
16120100160038000000,SCHOOL/OFFIC SUPP,70,1
16120100160038000000,SCHOOL/OFFIC SUPP,70,1
16120100160038000000,SCHOOL/OFFIC SUPP,70,1
16120100160077000000,SCHOOL/OFFIC SUPP,70,5
16120100160079000000,SCHOOL/OFFIC SUPP,70,2
16120100160097000000,SCHOOL/OFFIC SUPP,70,2
16120100160101000000,SCHOOL/OFFIC SUPP,70,1
16120100160101000000,SCHOOL/OFFIC SUPP,70,3
16120100160162000000,SCHOOL/OFFIC SUPP,70,3
16120100160162000000,SCHOOL/OFFIC SUPP,70,1
16120100160162000000,SCHOOL/OFFIC SUPP,70,1
16120100160162000000,SCHOOL/OFFIC SUPP,70,1
16120100160162000000,SCHOOL/OFFIC SUPP,70,1
16120100160162000000,SCHOOL/OFFIC SUPP,70,2
16120100160162000000,SCHOOL/OFFIC SUPP,70,1
16120100160162000000,SCHOOL/OFFIC SUPP,70,1
16120100160022000000,STATIONERY SUNDRIES,71,2
16120100160022000000,STATIONERY SUNDRIES,71,4
16120100160023000000,STATIONERY SUNDRIES,71,7
16120100160023000000,STATIONERY SUNDRIES,71,3
16120100160023000000,STATIONERY SUNDRIES,71,1
16120100160024000000,STATIONERY SUNDRIES,71,1
16120100160031000000,STATIONERY SUNDRIES,71,1
16120100160033000000,STATIONERY SUNDRIES,71,1
16120100160033000000,STATIONERY SUNDRIES,71,1
16120100160033000000,STATIONERY SUNDRIES,71,1
16120100160034000000,STATIONERY SUNDRIES,71,1
16120100160035000000,STATIONERY SUNDRIES,71,2
16120100160037000000,STATIONERY SUNDRIES,71,1
16120100160038000000,STATIONERY SUNDRIES,71,5
16120100160038000000,STATIONERY SUNDRIES,71,1
16120100160077000000,STATIONERY SUNDRIES,71,0
16120100160094000000,STATIONERY SUNDRIES,71,7
16120100160094000000,STATIONERY SUNDRIES,71,1
16120100160094000000,STATIONERY SUNDRIES,71,4
16120100160094000000,STATIONERY SUNDRIES,71,4
16120100160022000000,AMERICAN GREETINGS,72,5
16120100160022000000,AMERICAN GREETINGS,72,1
16120100160022000000,AMERICAN GREETINGS,72,1
16120100160022000000,AMERICAN GREETINGS,72,1
16120100160022000000,AMERICAN GREETINGS,72,2
16120100160022000000,AMERICAN GREETINGS,72,2
16120100160022000000,AMERICAN GREETINGS,72,1
16120100160023000000,AMERICAN GREETINGS,72,1
16120100160023000000,AMERICAN GREETINGS,72,5
16120100160023000000,AMERICAN GREETINGS,72,3
16120100160023000000,AMERICAN GREETINGS,72,1
16120100160023000000,AMERICAN GREETINGS,72,1
16120100160023000000,AMERICAN GREETINGS,72,4
16120100160023000000,AMERICAN GREETINGS,72,1
16120100160023000000,AMERICAN GREETINGS,72,1
16120100160023000000,AMERICAN GREETINGS,72,1
16120100160023000000,AMERICAN GREETINGS,72,1
16120100160023000000,AMERICAN GREETINGS,72,3
16120100160023000000,AMERICAN GREETINGS,72,2
16120100160023000000,AMERICAN GREETINGS,72,1
16120100160024000000,AMERICAN GREETINGS,72,2
16120100160024000000,AMERICAN GREETINGS,72,1
16120100160024000000,AMERICAN GREETINGS,72,1
16120100160024000000,AMERICAN GREETINGS,72,1
16120100160024000000,AMERICAN GREETINGS,72,2
16120100160024000000,AMERICAN GREETINGS,72,1
16120100160024000000,AMERICAN GREETINGS,72,1
16120100160031000000,AMERICAN GREETINGS,72,1
16120100160031000000,AMERICAN GREETINGS,72,1
16120100160031000000,AMERICAN GREETINGS,72,1
16120100160031000000,AMERICAN GREETINGS,72,2
16120100160031000000,AMERICAN GREETINGS,72,2
16120100160031000000,AMERICAN GREETINGS,72,1
16120100160032000000,AMERICAN GREETINGS,72,9
16120100160032000000,AMERICAN GREETINGS,72,1
16120100160033000000,AMERICAN GREETINGS,72,1
16120100160033000000,AMERICAN GREETINGS,72,4
16120100160033000000,AMERICAN GREETINGS,72,2
16120100160033000000,AMERICAN GREETINGS,72,6
16120100160033000000,AMERICAN GREETINGS,72,1
16120100160033000000,AMERICAN GREETINGS,72,1
16120100160034000000,AMERICAN GREETINGS,72,1
16120100160034000000,AMERICAN GREETINGS,72,2
16120100160034000000,AMERICAN GREETINGS,72,5
16120100160034000000,AMERICAN GREETINGS,72,1
16120100160034000000,AMERICAN GREETINGS,72,1
16120100160034000000,AMERICAN GREETINGS,72,1
16120100160035000000,AMERICAN GREETINGS,72,1
16120100160035000000,AMERICAN GREETINGS,72,1
16120100160035000000,AMERICAN GREETINGS,72,1
16120100160035000000,AMERICAN GREETINGS,72,1
16120100160035000000,AMERICAN GREETINGS,72,1
16120100160035000000,AMERICAN GREETINGS,72,3
16120100160035000000,AMERICAN GREETINGS,72,1
16120100160035000000,AMERICAN GREETINGS,72,2
16120100160035000000,AMERICAN GREETINGS,72,3
16120100160035000000,AMERICAN GREETINGS,72,5
16120100160036000000,AMERICAN GREETINGS,72,4
16120100160036000000,AMERICAN GREETINGS,72,1
16120100160036000000,AMERICAN GREETINGS,72,3
16120100160036000000,AMERICAN GREETINGS,72,2
16120100160036000000,AMERICAN GREETINGS,72,1
16120100160036000000,AMERICAN GREETINGS,72,1
16120100160036000000,AMERICAN GREETINGS,72,2
16120100160037000000,AMERICAN GREETINGS,72,1
16120100160037000000,AMERICAN GREETINGS,72,3
16120100160037000000,AMERICAN GREETINGS,72,2
16120100160037000000,AMERICAN GREETINGS,72,7
16120100160037000000,AMERICAN GREETINGS,72,2
16120100160037000000,AMERICAN GREETINGS,72,2
16120100160037000000,AMERICAN GREETINGS,72,6
16120100160037000000,AMERICAN GREETINGS,72,3
16120100160037000000,AMERICAN GREETINGS,72,2
16120100160037000000,AMERICAN GREETINGS,72,2
16120100160037000000,AMERICAN GREETINGS,72,3
16120100160037000000,AMERICAN GREETINGS,72,2
16120100160037000000,AMERICAN GREETINGS,72,2
16120100160037000000,AMERICAN GREETINGS,72,3
16120100160037000000,AMERICAN GREETINGS,72,1
16120100160038000000,AMERICAN GREETINGS,72,3
16120100160038000000,AMERICAN GREETINGS,72,1
16120100160038000000,AMERICAN GREETINGS,72,1
16120100160038000000,AMERICAN GREETINGS,72,1
16120100160038000000,AMERICAN GREETINGS,72,1
16120100160038000000,AMERICAN GREETINGS,72,1
16120100160038000000,AMERICAN GREETINGS,72,3
16120100160038000000,AMERICAN GREETINGS,72,1
16120100160038000000,AMERICAN GREETINGS,72,2
16120100160038000000,AMERICAN GREETINGS,72,1
16120100160038000000,AMERICAN GREETINGS,72,2
16120100160038000000,AMERICAN GREETINGS,72,1
16120100160038000000,AMERICAN GREETINGS,72,1
16120100160077000000,AMERICAN GREETINGS,72,2
16120100160079000000,AMERICAN GREETINGS,72,3
16120100160079000000,AMERICAN GREETINGS,72,6
16120100160094000000,AMERICAN GREETINGS,72,3
16120100160097000000,AMERICAN GREETINGS,72,1
16120100160097000000,AMERICAN GREETINGS,72,2
16120100160101000000,AMERICAN GREETINGS,72,1
16120100160132000000,AMERICAN GREETINGS,72,1
16120100160132000000,AMERICAN GREETINGS,72,1
16120100160132000000,AMERICAN GREETINGS,72,1
16120100160162000000,AMERICAN GREETINGS,72,1
16120100160031000000,PERIODICALS/COMICS,73,1
16120100160033000000,PERIODICALS/COMICS,73,1
16120100160036000000,PERIODICALS/COMICS,73,1
16120100160037000000,PERIODICALS/COMICS,73,1
16120100160038000000,PERIODICALS/COMICS,73,2
16120100160022000000,BOOKS AND MAPS,74,1
16120100160031000000,BOOKS AND MAPS,74,1
16120100160035000000,BOOKS AND MAPS,74,1
16120100160036000000,BOOKS AND MAPS,74,1
16120100160036000000,BOOKS AND MAPS,74,1
16120100160094000000,BOOKS AND MAPS,74,2
16120100160022000000,CAMERAS & EQUIP,75,1
16120100160035000000,CAMERAS & EQUIP,75,1
16120100160035000000,CAMERAS & EQUIP,75,1
16120100160038000000,CAMERAS & EQUIP,75,1
16120100160101000000,CAMERAS & EQUIP,75,2
16120100160101000000,CAMERAS & EQUIP,75,3
16120100160101000000,CAMERAS & EQUIP,75,3
16120100160162000000,CAMERAS & EQUIP,75,1
16120100160162000000,CAMERAS & EQUIP,75,1
16120100160162000000,CAMERAS & EQUIP,75,1
16120100160024000000,TELECOMMUNICATIONS,76,1
16120100160031000000,TELECOMMUNICATIONS,76,1
16120100160032000000,TELECOMMUNICATIONS,76,1
16120100160032000000,TELECOMMUNICATIONS,76,1
16120100160033000000,TELECOMMUNICATIONS,76,1
16120100160036000000,TELECOMMUNICATIONS,76,1
16120100160036000000,TELECOMMUNICATIONS,76,1
16120100160036000000,TELECOMMUNICATIONS,76,1
16120100160038000000,TELECOMMUNICATIONS,76,1
16120100160038000000,TELECOMMUNICATIONS,76,1
16120100160038000000,TELECOMMUNICATIONS,76,1
16120100160078000000,TELECOMMUNICATIONS,76,-1
16120100160078000000,TELECOMMUNICATIONS,76,3
16120100160101000000,TELECOMMUNICATIONS,76,1
16120100160162000000,TELECOMMUNICATIONS,76,1
16120100160162000000,TELECOMMUNICATIONS,76,1
16120100160162000000,TELECOMMUNICATIONS,76,1
16120100160033000000,BRIDGE JEWELRY,77,2
16120100160033000000,BRIDGE JEWELRY,77,1
16120100160097000000,BRIDGE JEWELRY,77,2
16120100160097000000,BRIDGE JEWELRY,77,4
16120100160097000000,BRIDGE JEWELRY,77,2
16120100160097000000,BRIDGE JEWELRY,77,1
16120100160097000000,BRIDGE JEWELRY,77,1
16120100160097000000,BRIDGE JEWELRY,77,1
16120100160097000000,BRIDGE JEWELRY,77,6
16120100160097000000,BRIDGE JEWELRY,77,4
16120100160097000000,BRIDGE JEWELRY,77,2
16120100160097000000,BRIDGE JEWELRY,77,1
16120100160097000000,BRIDGE JEWELRY,77,1
16120100160097000000,BRIDGE JEWELRY,77,1
16120100160097000000,BRIDGE JEWELRY,77,2
16120100160097000000,BRIDGE JEWELRY,77,2
16120100160098000000,BRIDGE JEWELRY,77,1
16120100160098000000,BRIDGE JEWELRY,77,1
16120100160098000000,BRIDGE JEWELRY,77,1
16120100160098000000,BRIDGE JEWELRY,77,2
16120100160098000000,BRIDGE JEWELRY,77,2
16120100160038000000,GOLD,78,1
16120100160097000000,GOLD,78,1
16120100160098000000,GOLD,78,2
16120100160098000000,GOLD,78,1
16120100160098000000,GOLD,78,-1
16120100160097000000,DIAMONDS/BRIDAL,79,1
16120100160097000000,DIAMONDS/BRIDAL,79,-1
16120100160097000000,DIAMONDS/BRIDAL,79,2
16120100160097000000,DIAMONDS/BRIDAL,79,2
16120100160097000000,DIAMONDS/BRIDAL,79,1
16120100160097000000,DIAMONDS/BRIDAL,79,1
16120100160098000000,DIAMONDS/BRIDAL,79,1
16120100160036000000,GEMSTONES,80,1
16120100160097000000,GEMSTONES,80,2
16120100160098000000,GEMSTONES,80,1
16120100160098000000,GEMSTONES,80,1
16120100160023000000,WATCHES,81,2
16120100160024000000,WATCHES,81,1
16120100160031000000,WATCHES,81,1
16120100160031000000,WATCHES,81,2
16120100160033000000,WATCHES,81,1
16120100160036000000,WATCHES,81,1
16120100160036000000,WATCHES,81,1
16120100160036000000,WATCHES,81,2
16120100160037000000,WATCHES,81,1
16120100160037000000,WATCHES,81,1
16120100160038000000,WATCHES,81,1
16120100160038000000,WATCHES,81,1
16120100160038000000,WATCHES,81,1
16120100160038000000,WATCHES,81,1
16120100160038000000,WATCHES,81,1
16120100160095000000,WATCHES,81,1
16120100160095000000,WATCHES,81,2
16120100160095000000,WATCHES,81,1
16120100160095000000,WATCHES,81,-1
16120100160095000000,WATCHES,81,0
16120100160095000000,WATCHES,81,1
16120100160096000000,WATCHES,81,-2
16120100160033000000,COSTUME JEWELRY,82,1
16120100160034000000,COSTUME JEWELRY,82,1
16120100160035000000,COSTUME JEWELRY,82,1
16120100160036000000,COSTUME JEWELRY,82,1
16120100160037000000,COSTUME JEWELRY,82,1
16120100160038000000,COSTUME JEWELRY,82,1
16120100160097000000,COSTUME JEWELRY,82,1
16120100160022000000,SUNGLASSES,85,2
16120100160023000000,SUNGLASSES,85,1
16120100160031000000,SUNGLASSES,85,1
16120100160032000000,SUNGLASSES,85,1
16120100160032000000,SUNGLASSES,85,1
16120100160032000000,SUNGLASSES,85,1
16120100160032000000,SUNGLASSES,85,1
16120100160033000000,SUNGLASSES,85,1
16120100160033000000,SUNGLASSES,85,2
16120100160033000000,SUNGLASSES,85,1
16120100160033000000,SUNGLASSES,85,1
16120100160035000000,SUNGLASSES,85,1
16120100160036000000,SUNGLASSES,85,1
16120100160036000000,SUNGLASSES,85,1
16120100160036000000,SUNGLASSES,85,2
16120100160037000000,SUNGLASSES,85,2
16120100160077000000,SUNGLASSES,85,-1
16120100160077000000,SUNGLASSES,85,-2
16120100160077000000,SUNGLASSES,85,2
16120100160079000000,SUNGLASSES,85,1
16120100160095000000,SUNGLASSES,85,1
16120100160095000000,SUNGLASSES,85,-1
16120100160096000000,SUNGLASSES,85,1
16120100160022000000,MASS COSMETICS,86,1
16120100160022000000,MASS COSMETICS,86,1
16120100160022000000,MASS COSMETICS,86,1
16120100160022000000,MASS COSMETICS,86,1
16120100160023000000,MASS COSMETICS,86,1
16120100160023000000,MASS COSMETICS,86,2
16120100160024000000,MASS COSMETICS,86,2
16120100160024000000,MASS COSMETICS,86,2
16120100160024000000,MASS COSMETICS,86,1
